"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 26 15:45:36 GMT 2022","Sat Feb 26 15:46:22 GMT 2022","46194","Contract: Clones","cloneDeterministic","initialization with parameters > payable > when not sending balance","","","initializes the proxy",""
"passed","Sat Feb 26 15:46:26 GMT 2022","Sat Feb 26 15:47:59 GMT 2022","92628","Contract: ERC1155","like an ERC1155","setApprovalForAll","","","can unset approval for an operator",""
"broken","Sat Feb 26 16:29:12 GMT 2022","Sat Feb 26 16:37:02 GMT 2022","470016","Contract: ERC165Storage","","","","","register interface",""
"broken","Sat Feb 26 15:08:06 GMT 2022","Sat Feb 26 15:08:06 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[0]",""
"passed","Sat Feb 26 15:09:35 GMT 2022","Sat Feb 26 15:13:10 GMT 2022","214569","Contract: Governor","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","claims support [skip-on-coverage]",""
"broken","Sat Feb 26 15:06:24 GMT 2022","Sat Feb 26 15:06:25 GMT 2022","847","Ethers.js","","","","","testWritingToTheBlockchain",""
"broken","Sat Feb 26 16:15:21 GMT 2022","Sat Feb 26 16:20:57 GMT 2022","336324","Contract: SafeERC20","with address that has no contract code","","","","reverts on transfer",""
"passed","Sat Feb 26 15:32:27 GMT 2022","Sat Feb 26 15:32:38 GMT 2022","10499","Contract: TransparentUpgradeableProxy","","","","","cannot be initialized with a non-contract address",""
"passed","Sat Feb 26 15:43:20 GMT 2022","Sat Feb 26 15:44:46 GMT 2022","85584","Contract: ERC1155Pausable","when token is paused","","","","reverts when trying to safeBatchTransferFrom from holder",""
"passed","Sat Feb 26 15:38:44 GMT 2022","Sat Feb 26 15:39:18 GMT 2022","33647","Contract: TransparentUpgradeableProxy","initialization without parameters","payable > when not sending balance","","","has expected balance",""
"passed","Sat Feb 26 15:27:42 GMT 2022","Sat Feb 26 15:30:58 GMT 2022","195871","Contract: Governor","Contract interface","Governor > COUNTING_MODE()","","","has to be implemented",""
"passed","Sat Feb 26 15:46:53 GMT 2022","Sat Feb 26 15:47:36 GMT 2022","43148","Contract: ERC1155PresetMinterPauser","","","","","minter and pauser role admin is the default admin",""
"passed","Sat Feb 26 15:09:28 GMT 2022","Sat Feb 26 15:11:02 GMT 2022","94354","Contract: PaymentSplitter","once deployed","accepts payments","","","Ether",""
