"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 30 10:03:56 GMT 2021","Sat Oct 30 10:03:56 GMT 2021","5","ethjs","","","","","Connection test (js)",""
"failed","Sat Oct 30 10:36:28 GMT 2021","Sat Oct 30 10:36:33 GMT 2021","4626","","Contract: ERC20Capped","","Contract: ERC20Capped","requires a non-zero cap","requires a non-zero cap",""
"broken","Sat Oct 30 10:41:47 GMT 2021","Sat Oct 30 10:41:52 GMT 2021","4968","","Contract: ERC777PresetFixedSupply","","Contract: ERC777PresetFixedSupply","returns the name","returns the name",""
"broken","Sat Oct 30 10:34:40 GMT 2021","Sat Oct 30 10:34:56 GMT 2021","16631","","Contract: ERC1155Pausable when token is paused","","Contract: ERC1155Pausable when token is paused","reverts when trying to safeTransferFrom from holder","reverts when trying to safeTransferFrom from holder",""
"skipped","Sat Oct 30 10:07:03 GMT 2021","Sat Oct 30 10:07:03 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"broken","Sat Oct 30 10:40:59 GMT 2021","Sat Oct 30 10:41:13 GMT 2021","14690","","Contract: ERC721Holder","","Contract: ERC721Holder","receives an ERC721 token","receives an ERC721 token",""
"broken","Sat Oct 30 10:34:20 GMT 2021","Sat Oct 30 10:34:40 GMT 2021","19767","","Contract: ERC1155Burnable burn","","Contract: ERC1155Burnable burn","holder can burn their tokens","holder can burn their tokens",""
"broken","Sat Oct 30 10:37:41 GMT 2021","Sat Oct 30 10:37:57 GMT 2021","16505","","Contract: ERC20VotesComp","","Contract: ERC20VotesComp","initial nonce is 0","initial nonce is 0",""
"passed","Sat Oct 30 10:03:54 GMT 2021","Sat Oct 30 10:03:54 GMT 2021","7","Ethers.js","","","","","testContracts",""
"broken","Sat Oct 30 10:44:00 GMT 2021","Sat Oct 30 10:44:11 GMT 2021","11126","","Contract: Escrow as an escrow deposits","","Contract: Escrow as an escrow deposits","can accept a single deposit","can accept a single deposit",""
"failed","Sat Oct 30 10:28:33 GMT 2021","Sat Oct 30 10:28:38 GMT 2021","4380","","Contract: PaymentSplitter","","Contract: PaymentSplitter","rejects more payees than shares","rejects more payees than shares",""
"failed","Sat Oct 30 10:28:28 GMT 2021","Sat Oct 30 10:28:33 GMT 2021","4681","","Contract: PaymentSplitter","","Contract: PaymentSplitter","rejects an empty set of payees","rejects an empty set of payees",""
